latitude,longitude,mean_tropospheric_NO2_column_number_density,min_tropospheric_NO2_column_number_density,max_tropospheric_NO2_column_number_density
29.95,96.75,6.877612429952302e+18,6.877612429952302e+18,6.877612429952302e+18
29.95,96.85000000000001,7.620324773362996e+18,7.620324773362996e+18,7.620324773362996e+18
29.95,96.95,7.051918515455966e+18,7.051918515455966e+18,7.051918515455966e+18
29.95,97.05000000000001,5.021811934417773e+18,5.021811934417773e+18,5.021811934417773e+18
30.05,68.75,8.101211243455346e+18,8.101211243455346e+18,8.101211243455346e+18
30.05,68.85,8.157052800004616e+18,8.157052800004616e+18,8.157052800004616e+18
30.05,68.95,4.2989852752942e+18,4.2989852752942e+18,4.2989852752942e+18
30.05,69.05000000000001,9.30133779085268e+18,9.30133779085268e+18,9.30133779085268e+18
30.05,69.15,1.0656711758637177e+19,1.0656711758637177e+19,1.0656711758637177e+19
30.05,69.25,9.429304910817473e+18,9.429304910817473e+18,9.429304910817473e+18
30.05,69.35,6.681373650474507e+18,6.681373650474507e+18,6.681373650474507e+18
30.05,69.45,5.503784635287719e+18,5.503784635287719e+18,5.503784635287719e+18
30.05,69.55000000000001,5.516678157340882e+18,5.516678157340882e+18,5.516678157340882e+18
30.05,69.65,1.1504259508902922e+19,1.1504259508902922e+19,1.1504259508902922e+19
30.05,69.75,6.951991120189534e+18,6.951991120189534e+18,6.951991120189534e+18
30.05,69.85,5.475001889002922e+18,5.475001889002922e+18,5.475001889002922e+18
30.05,69.95,2.6812930075433416e+18,2.6812930075433416e+18,2.6812930075433416e+18
30.05,70.05000000000001,-1.1213060629840767e+19,-1.1213060629840767e+19,-1.1213060629840767e+19
30.05,70.15,-1.334925869032881e+19,-1.334925869032881e+19,-1.334925869032881e+19
30.05,70.25,-8.264882749234646e+18,-8.264882749234646e+18,-8.264882749234646e+18
30.05,70.35,-1.96554898470977e+19,-1.96554898470977e+19,-1.96554898470977e+19
30.05,70.45,-1.0729378912247794e+19,-1.0729378912247794e+19,-1.0729378912247794e+19
30.05,70.55000000000001,4.1575458682711565e+17,4.1575458682711565e+17,4.1575458682711565e+17
30.05,70.65,9.379516264188998e+18,9.379516264188998e+18,9.379516264188998e+18
30.05,70.75,1.522369574980633e+19,1.522369574980633e+19,1.522369574980633e+19
30.05,70.85,1.8973382442253742e+19,1.8973382442253742e+19,1.8973382442253742e+19
30.05,70.95,1.9352784539161973e+19,1.9352784539161973e+19,1.9352784539161973e+19
30.05,71.05000000000001,2.170545360087457e+19,2.170545360087457e+19,2.170545360087457e+19
30.05,71.15,2.2537205453159707e+19,2.2537205453159707e+19,2.2537205453159707e+19
30.05,71.25,2.001296217216504e+19,2.001296217216504e+19,2.001296217216504e+19
30.05,71.35,1.8152503684683803e+19,1.8152503684683803e+19,1.8152503684683803e+19
30.05,71.45,1.764152748484223e+19,1.764152748484223e+19,1.764152748484223e+19
30.05,71.55000000000001,1.6730242113609626e+19,1.6730242113609626e+19,1.6730242113609626e+19
30.05,71.65,1.6015297270244796e+19,1.6015297270244796e+19,1.6015297270244796e+19
30.05,71.75,1.5651597343360375e+19,1.5651597343360375e+19,1.5651597343360375e+19
30.05,71.85,1.557335413730861e+19,1.557335413730861e+19,1.557335413730861e+19
30.05,71.95,1.5777743280824621e+19,1.5777743280824621e+19,1.5777743280824621e+19
30.05,72.05000000000001,1.6552801569872771e+19,1.6552801569872771e+19,1.6552801569872771e+19
30.05,72.15,2.0013442003581514e+19,2.0013442003581514e+19,2.0013442003581514e+19
30.05,72.25,2.0781463173198807e+19,2.0781463173198807e+19,2.0781463173198807e+19
30.05,72.35,2.0027627321902666e+19,2.0027627321902666e+19,2.0027627321902666e+19
30.05,72.45,1.7541282628755536e+19,1.7541282628755536e+19,1.7541282628755536e+19
30.05,72.55000000000001,1.706679331643899e+19,1.706679331643899e+19,1.706679331643899e+19
30.05,72.65,1.2004203267106253e+19,1.2004203267106253e+19,1.2004203267106253e+19
30.05,72.75,1.464465572505138e+19,1.464465572505138e+19,1.464465572505138e+19
30.05,72.85,1.263782594372276e+19,1.263782594372276e+19,1.263782594372276e+19
30.05,72.95,1.8095798859563444e+19,1.8095798859563444e+19,1.8095798859563444e+19
30.05,73.05000000000001,2.0940386199460573e+19,2.0940386199460573e+19,2.0940386199460573e+19
30.05,73.15,1.9516996207446327e+19,1.9516996207446327e+19,1.9516996207446327e+19
30.05,73.25,1.8206189339458482e+19,1.8206189339458482e+19,1.8206189339458482e+19
30.05,73.35,1.8622413782275813e+19,1.8622413782275813e+19,1.8622413782275813e+19
30.05,73.45,1.5482271822280516e+19,1.5482271822280516e+19,1.5482271822280516e+19
30.05,73.55000000000001,1.925396346741441e+19,1.925396346741441e+19,1.925396346741441e+19
30.05,73.65,1.948575178082182e+19,1.948575178082182e+19,1.948575178082182e+19
30.05,73.75,1.8803852639320195e+19,1.8803852639320195e+19,1.8803852639320195e+19
30.05,73.85,2.010805084182014e+19,2.010805084182014e+19,2.010805084182014e+19
30.05,73.95,1.5290467742101928e+19,1.5290467742101928e+19,1.5290467742101928e+19
30.05,74.05000000000001,1.688987593205512e+19,1.688987593205512e+19,1.688987593205512e+19
30.05,74.15,1.6252284794721178e+19,1.6252284794721178e+19,1.6252284794721178e+19
30.05,74.25,1.5761834385961748e+19,1.5761834385961748e+19,1.5761834385961748e+19
30.05,74.35,,,
30.05,74.45,,,
30.05,74.55000000000001,,,
30.05,74.65,,,
30.05,74.75,,,
30.05,74.85,,,
30.05,74.95,,,
30.05,75.05000000000001,,,
30.05,75.15,,,
30.05,75.25,,,
30.05,75.35,,,
30.05,75.45,,,
30.05,75.55000000000001,,,
30.05,75.65,,,
30.05,75.75,,,
30.05,75.85,,,
30.05,75.95,,,
30.05,76.05000000000001,,,
30.05,76.15,,,
30.05,76.25,,,
30.05,76.35,,,
30.05,76.45,,,
30.05,76.55000000000001,,,
30.05,76.65,,,
30.05,76.75,,,
30.05,76.85,,,
30.05,76.95,,,
30.05,77.05000000000001,,,
30.05,77.15,,,
30.05,77.25,,,
30.05,77.35,,,
30.05,77.45,,,
30.05,77.55000000000001,,,
30.05,77.65,,,
30.05,77.75,,,
30.05,77.85,,,
30.05,77.95,,,
30.05,78.05000000000001,,,
30.05,78.15,,,
30.05,78.25,,,
30.05,78.35000000000001,,,
30.05,78.45,,,
30.05,78.55000000000001,,,
30.05,78.65,,,
30.05,78.75,,,
30.05,78.85000000000001,,,
30.05,78.95,,,
30.05,79.05000000000001,,,
30.05,79.15,,,
30.05,79.25,,,
30.05,79.35000000000001,,,
30.05,79.45,,,
30.05,79.55000000000001,,,
30.05,79.65,,,
30.05,79.75,,,
30.05,79.85000000000001,,,
30.05,79.95,,,
30.05,80.05000000000001,,,
30.05,80.15,,,
30.05,80.25,,,
30.05,80.35000000000001,,,
30.05,80.45,,,
30.05,80.55000000000001,,,
30.05,80.65,,,
30.05,80.75,,,
30.05,80.85000000000001,,,
30.05,80.95,,,
30.05,81.05000000000001,,,
30.05,81.15,,,
30.05,81.25,,,
30.05,81.35000000000001,,,
30.05,81.45,,,
30.05,81.55000000000001,,,
30.05,81.65,,,
30.05,81.75,,,
30.05,81.85000000000001,,,
30.05,81.95,,,
30.05,82.05000000000001,,,
30.05,82.15,,,
30.05,82.25,,,
30.05,82.35000000000001,,,
30.05,82.45,,,
30.05,82.55000000000001,,,
30.05,82.65,,,
30.05,82.75,,,
30.05,82.85000000000001,,,
30.05,82.95,,,
30.05,83.05000000000001,,,
30.05,83.15,,,
30.05,83.25,,,
30.05,83.35000000000001,,,
30.05,83.45,,,
30.05,83.55000000000001,,,
30.05,83.65,,,
30.05,83.75,,,
30.05,83.85000000000001,,,
30.05,83.95,,,
30.05,84.05000000000001,,,
30.05,84.15,,,
30.05,84.25,,,
30.05,84.35000000000001,,,
30.05,84.45,,,
30.05,84.55000000000001,,,
30.05,84.65,,,
30.05,84.75,,,
30.05,84.85000000000001,,,
30.05,84.95,,,
30.05,85.05000000000001,,,
30.05,85.15,,,
30.05,85.25,,,
30.05,85.35000000000001,,,
30.05,85.45,,,
30.05,85.55000000000001,,,
30.05,85.65,,,
30.05,85.75,,,
30.05,85.85000000000001,,,
30.05,85.95,,,
30.05,86.05000000000001,,,
30.05,86.15,,,
30.05,86.25,,,
30.05,86.35000000000001,,,
30.05,86.45,,,
30.05,86.55000000000001,,,
30.05,86.65,,,
30.05,86.75,,,
30.05,86.85000000000001,,,
30.05,86.95,,,
30.05,87.05000000000001,,,
30.05,87.15,,,
30.05,87.25,,,
30.05,87.35000000000001,,,
30.05,87.45,,,
30.05,87.55000000000001,,,
30.05,87.65,,,
30.05,87.75,,,
30.05,87.85000000000001,,,
30.05,87.95,,,
30.05,88.05000000000001,,,
30.05,88.15,,,
30.05,88.25,,,
30.05,88.35000000000001,,,
30.05,88.45,,,
30.05,88.55000000000001,,,
30.05,88.65,,,
30.05,88.75,,,
30.05,88.85000000000001,,,
30.05,88.95,,,
30.05,89.05000000000001,,,
30.05,89.15,,,
30.05,89.25,,,
30.05,89.35000000000001,,,
30.05,89.45,,,
30.05,89.55000000000001,,,
30.05,89.65,,,
30.05,89.75,,,
30.05,89.85000000000001,,,
30.05,89.95,,,
30.05,90.05000000000001,,,
30.05,90.15,,,
30.05,90.25,,,
30.05,90.35000000000001,,,
30.05,90.45,,,
30.05,90.55000000000001,,,
30.05,90.65,,,
30.05,90.75,,,
30.05,90.85000000000001,,,
30.05,90.95,,,
30.05,91.05000000000001,,,
30.05,91.15,,,
30.05,91.25,,,
30.05,91.35000000000001,,,
30.05,91.45,,,
30.05,91.55000000000001,,,
30.05,91.65,,,
30.05,91.75,,,
30.05,91.85000000000001,,,
30.05,91.95,,,
30.05,92.05000000000001,,,
30.05,92.15,,,
30.05,92.25,,,
30.05,92.35000000000001,,,
30.05,92.45,,,
30.05,92.55000000000001,,,
30.05,92.65,,,
30.05,92.75,,,
30.05,92.85000000000001,,,
30.05,92.95,,,
30.05,93.05000000000001,,,
30.05,93.15,,,
30.05,93.25,,,
30.05,93.35000000000001,,,
30.05,93.45,,,
30.05,93.55000000000001,,,
30.05,93.65,,,
30.05,93.75,,,
30.05,93.85000000000001,,,
30.05,93.95,,,
30.05,94.05000000000001,,,
30.05,94.15,,,
30.05,94.25,,,
30.05,94.35000000000001,,,
30.05,94.45,,,
30.05,94.55000000000001,,,
30.05,94.65,,,
30.05,94.75,,,
30.05,94.85000000000001,,,
30.05,94.95,,,
30.05,95.05000000000001,,,
30.05,95.15,,,
30.05,95.25,,,
30.05,95.35000000000001,,,
30.05,95.45,,,
30.05,95.55000000000001,,,
30.05,95.65,,,
30.05,95.75,,,
30.05,95.85000000000001,,,
30.05,95.95,,,
30.05,96.05000000000001,,,
30.05,96.15,7.110155502579478e+18,7.110155502579478e+18,7.110155502579478e+18
30.05,96.25,7.190000396611054e+18,7.190000396611054e+18,7.190000396611054e+18
30.05,96.35000000000001,6.422165566465608e+18,6.422165566465608e+18,6.422165566465608e+18
30.05,96.45,6.54711868781988e+18,6.54711868781988e+18,6.54711868781988e+18
30.05,96.55000000000001,5.72408781937388e+18,5.72408781937388e+18,5.72408781937388e+18
30.05,96.65,5.335582203383006e+18,5.335582203383006e+18,5.335582203383006e+18
30.05,96.75,3.9924640816510336e+18,3.9924640816510336e+18,3.9924640816510336e+18
30.05,96.85000000000001,7.062527839023361e+18,7.062527839023361e+18,7.062527839023361e+18
30.05,96.95,1.1103160643017038e+19,1.1103160643017038e+19,1.1103160643017038e+19
30.05,97.05000000000001,6.237353493744933e+18,6.237353493744933e+18,6.237353493744933e+18
30.150000000000002,68.75,1.2181402640173052e+19,1.2181402640173052e+19,1.2181402640173052e+19
30.150000000000002,68.85,8.384506526075056e+18,8.384506526075056e+18,8.384506526075056e+18
30.150000000000002,68.95,7.885947612861406e+18,7.885947612861406e+18,7.885947612861406e+18
30.150000000000002,69.05000000000001,9.05157757834265e+18,9.05157757834265e+18,9.05157757834265e+18
30.150000000000002,69.15,6.902141811500671e+18,6.902141811500671e+18,6.902141811500671e+18
30.150000000000002,69.25,1.3496290382846292e+19,1.3496290382846292e+19,1.3496290382846292e+19
30.150000000000002,69.35,1.133372841215949e+19,1.133372841215949e+19,1.133372841215949e+19
30.150000000000002,69.45,8.850035289918848e+18,8.850035289918848e+18,8.850035289918848e+18
30.150000000000002,69.55000000000001,6.074908095126868e+18,6.074908095126868e+18,6.074908095126868e+18
30.150000000000002,69.65,9.412406347845302e+18,9.412406347845302e+18,9.412406347845302e+18
30.150000000000002,69.75,6.929970235736542e+18,6.929970235736542e+18,6.929970235736542e+18
30.150000000000002,69.85,1.0374419509532686e+19,1.0374419509532686e+19,1.0374419509532686e+19
30.150000000000002,69.95,1.452187176407934e+19,1.452187176407934e+19,1.452187176407934e+19
30.150000000000002,70.05000000000001,1.6606551967963927e+18,1.6606551967963927e+18,1.6606551967963927e+18
30.150000000000002,70.15,-2.487298851373629e+18,-2.487298851373629e+18,-2.487298851373629e+18
30.150000000000002,70.25,-4.031686145447576e+18,-4.031686145447576e+18,-4.031686145447576e+18
30.150000000000002,70.35,-4.316518073239014e+18,-4.316518073239014e+18,-4.316518073239014e+18
30.150000000000002,70.45,-4.435272296992685e+19,-4.435272296992685e+19,-4.435272296992685e+19
30.150000000000002,70.55000000000001,-3.9610035708355035e+19,-3.9610035708355035e+19,-3.9610035708355035e+19
30.150000000000002,70.65,-2.4735076354732745e+19,-2.4735076354732745e+19,-2.4735076354732745e+19
30.150000000000002,70.75,1.9702646749778056e+18,1.9702646749778056e+18,1.9702646749778056e+18
30.150000000000002,70.85,7.294745396385534e+18,7.294745396385534e+18,7.294745396385534e+18
30.150000000000002,70.95,1.5704216627665365e+19,1.5704216627665365e+19,1.5704216627665365e+19
30.150000000000002,71.05000000000001,1.7827012727523131e+19,1.7827012727523131e+19,1.7827012727523131e+19
30.150000000000002,71.15,1.8239561229443047e+19,1.8239561229443047e+19,1.8239561229443047e+19
30.150000000000002,71.25,1.890962957062819e+19,1.890962957062819e+19,1.890962957062819e+19
30.150000000000002,71.35,2.1001095862440546e+19,2.1001095862440546e+19,2.1001095862440546e+19
30.150000000000002,71.45,1.9416532159330955e+19,1.9416532159330955e+19,1.9416532159330955e+19
30.150000000000002,71.55000000000001,1.7302917459658926e+19,1.7302917459658926e+19,1.7302917459658926e+19
30.150000000000002,71.65,1.584865478088643e+19,1.584865478088643e+19,1.584865478088643e+19
30.150000000000002,71.75,1.5393890262851924e+19,1.5393890262851924e+19,1.5393890262851924e+19
30.150000000000002,71.85,1.7676402934161449e+19,1.7676402934161449e+19,1.7676402934161449e+19
30.150000000000002,71.95,1.7340546294319776e+19,1.7340546294319776e+19,1.7340546294319776e+19
30.150000000000002,72.05000000000001,1.7171423998093015e+19,1.7171423998093015e+19,1.7171423998093015e+19
30.150000000000002,72.15,1.7186674965645478e+19,1.7186674965645478e+19,1.7186674965645478e+19
30.150000000000002,72.25,2.0775617100899205e+19,2.0775617100899205e+19,2.0775617100899205e+19
30.150000000000002,72.35,2.0267721211695264e+19,2.0267721211695264e+19,2.0267721211695264e+19
30.150000000000002,72.45,1.919549912182192e+19,1.919549912182192e+19,1.919549912182192e+19
30.150000000000002,72.55000000000001,1.932188421346681e+19,1.932188421346681e+19,1.932188421346681e+19
30.150000000000002,72.65,1.6730724207054303e+19,1.6730724207054303e+19,1.6730724207054303e+19
30.150000000000002,72.75,1.6947003590220392e+19,1.6947003590220392e+19,1.6947003590220392e+19
30.150000000000002,72.85,1.3943241335331377e+19,1.3943241335331377e+19,1.3943241335331377e+19
30.150000000000002,72.95,1.4714041112949717e+19,1.4714041112949717e+19,1.4714041112949717e+19
30.150000000000002,73.05000000000001,1.8426156241557567e+19,1.8426156241557567e+19,1.8426156241557567e+19
30.150000000000002,73.15,1.6728546095239463e+19,1.6728546095239463e+19,1.6728546095239463e+19
30.150000000000002,73.25,1.6265546185623239e+19,1.6265546185623239e+19,1.6265546185623239e+19
30.150000000000002,73.35,1.4363580676009398e+19,1.4363580676009398e+19,1.4363580676009398e+19
30.150000000000002,73.45,1.4082673918899317e+19,1.4082673918899317e+19,1.4082673918899317e+19
30.150000000000002,73.55000000000001,1.844278453154693e+19,1.844278453154693e+19,1.844278453154693e+19
30.150000000000002,73.65,1.5047564782240713e+19,1.5047564782240713e+19,1.5047564782240713e+19
30.150000000000002,73.75,1.4769656235098937e+19,1.4769656235098937e+19,1.4769656235098937e+19
30.150000000000002,73.85,1.939895908751627e+19,1.939895908751627e+19,1.939895908751627e+19
30.150000000000002,73.95,1.732424696781476e+19,1.732424696781476e+19,1.732424696781476e+19
30.150000000000002,74.05000000000001,1.534919046060479e+19,1.534919046060479e+19,1.534919046060479e+19
30.150000000000002,74.15,1.6309101395268772e+19,1.6309101395268772e+19,1.6309101395268772e+19
30.150000000000002,74.25,,,
30.150000000000002,74.35,,,
30.150000000000002,74.45,,,
30.150000000000002,74.55000000000001,,,
30.150000000000002,74.65,,,
30.150000000000002,74.75,,,
30.150000000000002,74.85,,,
30.150000000000002,74.95,,,
30.150000000000002,75.05000000000001,,,
30.150000000000002,75.15,,,
30.150000000000002,75.25,,,
30.150000000000002,75.35,,,
30.150000000000002,75.45,,,
30.150000000000002,75.55000000000001,,,
30.150000000000002,75.65,,,
30.150000000000002,75.75,,,
30.150000000000002,75.85,,,
30.150000000000002,75.95,,,
30.150000000000002,76.05000000000001,,,
30.150000000000002,76.15,,,
30.150000000000002,76.25,,,
30.150000000000002,76.35,,,
30.150000000000002,76.45,,,
30.150000000000002,76.55000000000001,,,
30.150000000000002,76.65,,,
30.150000000000002,76.75,,,
30.150000000000002,76.85,,,
30.150000000000002,76.95,,,
30.150000000000002,77.05000000000001,,,
30.150000000000002,77.15,,,
30.150000000000002,77.25,,,
30.150000000000002,77.35,,,
30.150000000000002,77.45,,,
30.150000000000002,77.55000000000001,,,
30.150000000000002,77.65,,,
30.150000000000002,77.75,,,
30.150000000000002,77.85,,,
30.150000000000002,77.95,,,
30.150000000000002,78.05000000000001,,,
30.150000000000002,78.15,,,
30.150000000000002,78.25,,,
30.150000000000002,78.35000000000001,,,
30.150000000000002,78.45,,,
30.150000000000002,78.55000000000001,,,
30.150000000000002,78.65,,,
30.150000000000002,78.75,,,
30.150000000000002,78.85000000000001,,,
30.150000000000002,78.95,,,
30.150000000000002,79.05000000000001,,,
30.150000000000002,79.15,,,
30.150000000000002,79.25,,,
30.150000000000002,79.35000000000001,,,
30.150000000000002,79.45,,,
30.150000000000002,79.55000000000001,,,
30.150000000000002,79.65,,,
30.150000000000002,79.75,,,
30.150000000000002,79.85000000000001,,,
30.150000000000002,79.95,,,
30.150000000000002,80.05000000000001,,,
30.150000000000002,80.15,,,
30.150000000000002,80.25,,,
30.150000000000002,80.35000000000001,,,
30.150000000000002,80.45,,,
30.150000000000002,80.55000000000001,,,
30.150000000000002,80.65,,,
30.150000000000002,80.75,,,
30.150000000000002,80.85000000000001,,,
30.150000000000002,80.95,,,
30.150000000000002,81.05000000000001,,,
30.150000000000002,81.15,,,
30.150000000000002,81.25,,,
30.150000000000002,81.35000000000001,,,
30.150000000000002,81.45,,,
30.150000000000002,81.55000000000001,,,
30.150000000000002,81.65,,,
30.150000000000002,81.75,,,
30.150000000000002,81.85000000000001,,,
30.150000000000002,81.95,,,
30.150000000000002,82.05000000000001,,,
30.150000000000002,82.15,,,
30.150000000000002,82.25,,,
30.150000000000002,82.35000000000001,,,
30.150000000000002,82.45,,,
30.150000000000002,82.55000000000001,,,
30.150000000000002,82.65,,,
30.150000000000002,82.75,,,
30.150000000000002,82.85000000000001,,,
30.150000000000002,82.95,,,
30.150000000000002,83.05000000000001,,,
30.150000000000002,83.15,,,
30.150000000000002,83.25,,,
30.150000000000002,83.35000000000001,,,
30.150000000000002,83.45,,,
30.150000000000002,83.55000000000001,,,
30.150000000000002,83.65,,,
30.150000000000002,83.75,,,
30.150000000000002,83.85000000000001,,,
30.150000000000002,83.95,,,
30.150000000000002,84.05000000000001,,,
30.150000000000002,84.15,,,
30.150000000000002,84.25,,,
30.150000000000002,84.35000000000001,,,
30.150000000000002,84.45,,,
30.150000000000002,84.55000000000001,,,
30.150000000000002,84.65,,,
30.150000000000002,84.75,,,
30.150000000000002,84.85000000000001,,,
30.150000000000002,84.95,,,
30.150000000000002,85.05000000000001,,,
30.150000000000002,85.15,,,
30.150000000000002,85.25,,,
30.150000000000002,85.35000000000001,,,
30.150000000000002,85.45,,,
30.150000000000002,85.55000000000001,,,
30.150000000000002,85.65,,,
30.150000000000002,85.75,,,
30.150000000000002,85.85000000000001,,,
30.150000000000002,85.95,,,
30.150000000000002,86.05000000000001,,,
30.150000000000002,86.15,,,
30.150000000000002,86.25,,,
30.150000000000002,86.35000000000001,,,
30.150000000000002,86.45,,,
30.150000000000002,86.55000000000001,,,
30.150000000000002,86.65,,,
30.150000000000002,86.75,,,
30.150000000000002,86.85000000000001,,,
30.150000000000002,86.95,,,
30.150000000000002,87.05000000000001,,,
30.150000000000002,87.15,,,
30.150000000000002,87.25,,,
30.150000000000002,87.35000000000001,,,
30.150000000000002,87.45,,,
30.150000000000002,87.55000000000001,,,
30.150000000000002,87.65,,,
30.150000000000002,87.75,,,
30.150000000000002,87.85000000000001,,,
30.150000000000002,87.95,,,
30.150000000000002,88.05000000000001,,,
30.150000000000002,88.15,,,
30.150000000000002,88.25,,,
30.150000000000002,88.35000000000001,,,
30.150000000000002,88.45,,,
30.150000000000002,88.55000000000001,,,
30.150000000000002,88.65,,,
30.150000000000002,88.75,,,
30.150000000000002,88.85000000000001,,,
30.150000000000002,88.95,,,
30.150000000000002,89.05000000000001,,,
30.150000000000002,89.15,,,
30.150000000000002,89.25,,,
30.150000000000002,89.35000000000001,,,
30.150000000000002,89.45,,,
30.150000000000002,89.55000000000001,,,
30.150000000000002,89.65,,,
30.150000000000002,89.75,,,
